City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
619,Narsingi,18.03,78.43,84.2,70,40,4.7,IN,2020-09-06 15:59:00
620,Tecpan,14.76,-90.99,69.8,77,40,9.17,GT,2020-09-06 15:59:01
621,Svodin,47.91,18.5,75.0,70,85,8.01,SK,2020-09-06 15:59:01
622,Ganta,7.3,-8.53,74.93,92,80,4.85,LR,2020-09-06 15:59:01
623,Natal,-5.79,-35.21,86.0,51,40,20.8,BR,2020-09-06 15:59:01
624,Chake Chake,-5.25,39.77,74.84,77,3,9.73,TZ,2020-09-06 15:59:01
625,George,-33.96,22.46,59.0,87,75,9.17,ZA,2020-09-06 15:55:20
626,Jinja,0.44,33.2,71.24,72,52,0.63,UG,2020-09-06 15:59:02
627,Maroantsetra,-15.43,49.73,69.04,81,7,8.81,MG,2020-09-06 15:59:02
628,Slave Lake,55.28,-114.77,50.0,76,75,8.05,CA,2020-09-06 15:59:02
629,Sistranda,63.73,8.83,57.2,71,40,11.41,NO,2020-09-06 15:59:02
630,Ambilobe,-13.2,49.05,73.6,69,84,1.05,MG,2020-09-06 15:56:35
631,Athabasca,54.72,-113.29,47.34,84,100,10.4,CA,2020-09-06 15:54:14
632,Salinopolis,-0.61,-47.36,84.16,71,18,15.01,BR,2020-09-06 15:59:03
633,Santa Vitoria Do Palmar,-33.52,-53.37,58.71,66,0,12.41,BR,2020-09-06 15:59:03
634,Pullman,46.73,-117.18,68.0,39,1,4.7,US,2020-09-06 15:54:35
635,Ferkessedougou,9.6,-5.2,80.87,74,24,7.87,CI,2020-09-06 15:59:03
636,Zyryanka,65.75,150.85,49.59,95,100,11.9,RU,2020-09-06 15:59:03
637,Nyaunglebin,17.95,96.73,77.92,93,99,5.46,MM,2020-09-06 15:59:04
638,Hermagor,46.63,13.37,71.6,68,75,2.24,AT,2020-09-06 15:57:18
639,Vallenar,-28.57,-70.76,74.64,19,71,6.49,CL,2020-09-06 15:59:04
640,Akcaabat,41.02,39.57,71.6,88,75,5.82,TR,2020-09-06 15:59:04
641,Asyut,27.18,31.18,98.6,30,0,20.8,EG,2020-09-06 15:59:04
642,Payo,-3.75,103.64,77.32,75,98,2.51,ID,2020-09-06 15:59:04
643,Nuoro,40.32,9.33,84.2,66,5,3.36,IT,2020-09-06 15:59:05
644,Corner Brook,48.97,-57.95,69.8,56,40,16.11,CA,2020-09-06 15:59:05
645,Sfantu Gheorghe,45.87,25.78,75.0,46,0,1.66,RO,2020-09-06 15:55:34
646,Mackay,-21.15,149.2,69.8,77,75,12.75,AU,2020-09-06 15:59:05
647,Srednekolymsk,67.45,153.68,51.1,64,100,2.1,RU,2020-09-06 15:59:05
648,Zelenogorskiy,55.03,87.0,46.4,75,49,4.47,RU,2020-09-06 15:59:06
649,Tazmalt,36.39,4.4,80.6,61,20,5.82,DZ,2020-09-06 15:59:06
650,Karpathos,35.51,27.21,78.8,61,0,24.16,GR,2020-09-06 15:59:06
651,Christchurch,-43.53,172.63,48.0,87,23,9.17,NZ,2020-09-06 15:59:06
652,Abu Samrah,35.3,37.18,89.01,20,0,9.82,SY,2020-09-06 15:59:06
653,Tahoua,14.89,5.27,84.2,62,20,4.7,NE,2020-09-06 15:59:07
654,Roma,43.21,-75.46,66.99,63,20,3.36,US,2020-09-06 15:58:04
655,Edgewater,28.99,-80.9,90.0,70,75,8.05,US,2020-09-06 15:59:07
656,Imeni Poliny Osipenko,52.42,136.49,55.47,97,68,7.05,RU,2020-09-06 15:59:07
657,Yeryeri,35.13,24.95,82.0,49,0,10.0,GR,2020-09-06 15:59:07
658,Zuwarah,32.93,12.08,87.58,43,66,25.05,LY,2020-09-06 15:59:08
659,Ixtapa,20.7,-105.2,80.01,88,90,3.58,MX,2020-09-06 15:59:08
660,Kanigoro,-8.13,112.22,73.09,90,79,4.21,ID,2020-09-06 15:59:08
661,Murray Bridge,-35.12,139.27,64.0,38,0,12.37,AU,2020-09-06 15:59:09
662,Salinas,36.68,-121.66,71.6,56,1,1.59,US,2020-09-06 15:54:22
663,Grenaa,56.42,10.88,62.6,51,6,16.11,DK,2020-09-06 15:59:09
664,Pelym,61.01,62.0,50.63,81,0,3.11,RU,2020-09-06 15:59:10
665,San Clemente,33.43,-117.61,95.0,53,1,2.24,US,2020-09-06 15:55:27
666,Lavrentiya,65.58,-171.0,38.7,85,100,7.49,RU,2020-09-06 15:56:37
667,Mutare,-18.97,32.67,60.87,52,0,7.65,ZW,2020-09-06 15:59:10
668,El Tigre,8.89,-64.25,86.68,61,1,8.12,VE,2020-09-06 15:57:44
669,Lahad Datu,5.03,118.33,76.59,90,92,3.71,MY,2020-09-06 15:59:10
670,Chowchilla,37.12,-120.26,73.4,73,1,3.53,US,2020-09-06 15:59:11
671,Nueva Concepcion,14.2,-91.3,86.0,74,75,4.7,GT,2020-09-06 15:59:11
672,Tombouctou,20.0,-3.0,103.89,14,0,3.94,ML,2020-09-06 15:59:11
673,Verkhoyansk,67.54,133.38,47.5,76,100,6.6,RU,2020-09-06 15:59:11
674,Zig,40.13,-92.77,81.0,78,1,14.99,US,2020-09-06 15:59:11
675,Albuquerque,35.08,-106.65,77.0,38,5,1.99,US,2020-09-06 15:55:01
676,Luwingu,-10.26,29.93,73.35,21,91,6.76,ZM,2020-09-06 15:59:12
677,Yanai,33.97,132.12,82.4,74,75,21.92,JP,2020-09-06 15:59:12
678,Aranos,-24.13,19.12,84.56,15,25,5.91,NA,2020-09-06 15:59:12
679,Katherine,-14.47,132.27,80.6,26,5,10.29,AU,2020-09-06 15:59:13
680,Sirnak,37.52,42.46,77.32,18,1,5.48,TR,2020-09-06 15:59:13
681,Turbat,26.0,63.04,90.39,46,0,13.69,PK,2020-09-06 15:59:13
682,Kilindoni,-7.91,39.67,76.24,77,0,16.42,TZ,2020-09-06 15:59:13
683,Nivala,63.92,24.97,55.94,86,100,4.72,FI,2020-09-06 15:59:13
684,Ardakan,32.31,54.02,87.8,10,0,4.7,IR,2020-09-06 15:59:14
685,Srandakan,-7.94,110.25,76.87,83,100,5.48,ID,2020-09-06 15:58:38
686,Codo,-4.46,-43.89,96.71,25,6,5.48,BR,2020-09-06 15:59:14
687,Blanquefort,44.91,-0.64,71.6,40,33,14.99,FR,2020-09-06 15:59:14
688,Sobolevo,54.43,31.9,65.68,83,100,6.02,RU,2020-09-06 15:59:14
689,Shingu,33.73,135.98,79.09,89,100,17.31,JP,2020-09-06 15:59:14
690,Simdega,22.62,84.52,79.36,82,100,0.4,IN,2020-09-06 15:59:15
691,Assiniboia,49.63,-105.98,57.42,60,100,18.12,CA,2020-09-06 15:59:15
692,Port Moresby,-9.44,147.18,78.8,83,40,16.11,PG,2020-09-06 15:56:57
693,Charyshskoye,51.4,83.56,45.07,82,100,0.6,RU,2020-09-06 15:59:15
694,Griffith,41.53,-87.42,59.0,100,90,16.11,US,2020-09-06 15:57:42
